listing_id,source,source_listing_reference,title,asking_price,price_psf,address,property_type,bedrooms,bathrooms,floor_area_sqft,tenure,built_year,nearest_mrt_name,nearest_mrt_distance_m,listed_on_text,scraped_at,latitude,longitude,raw_listing_text
c34e98412165,PropertyGuru,500201263,486 Pasir Ris Drive 4,719000,552.23,486 Pasir Ris Drive 4,HDB Flat,4,2,1302,99-year Leasehold,1991.0,CR4 Pasir Ris East MRT Station (U/C),910.0,"Jul 17, 2026 (2d ago)",2026-07-20T09:32:24.357298+00:00,,,"S$ 719,000 S$ 552.23 psf 486 Pasir Ris Drive 4 486 Pasir Ris Drive 4 4 2 1,302 sqft HDB Flat 99-year Leasehold Built: 1991 11 min (910 m) from CR4 Pasir Ris East MRT Station (U/C) Listed on Jul 17, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
1ac430eb88c1,PropertyGuru,500072761,416 Clementi Avenue 1,970000,909.94,416 Clementi Avenue 1,HDB Flat,3,2,1066,99-year Leasehold,2012.0,EW22 Dover MRT Station,1080.0,"Jul 17, 2026 (2d ago)",2026-07-20T09:32:24.357330+00:00,,,"S$ 970,000 S$ 909.94 psf 416 Clementi Avenue 1 416 Clementi Avenue 1 3 2 1,066 sqft HDB Flat 99-year Leasehold Built: 2012 13 min (1.08 km) from EW22 Dover MRT Station Listed on Jul 17, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
3f0a2834d25e,PropertyGuru,500155097,449 Sin Ming Avenue,890000,672.21,449 Sin Ming Avenue,HDB Flat,3,2,1324,99-year Leasehold,1988.0,TE7 Bright Hill MRT Station,670.0,"Jul 17, 2026 (2d ago)",2026-07-20T09:32:24.357349+00:00,,,"S$ 890,000 S$ 672.21 psf 449 Sin Ming Avenue 449 Sin Ming Avenue 3 2 1,324 sqft HDB Flat 99-year Leasehold Built: 1988 8 min (670 m) from TE7 Bright Hill MRT Station Listed on Jul 17, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
a67b306442c2,PropertyGuru,500152046,424C Yishun Avenue 11,510000,515.15,424C Yishun Avenue 11,HDB Flat,3,2,990,99-year Leasehold,2013.0,,,"Jul 17, 2026 (2d ago)",2026-07-20T09:32:24.357359+00:00,,,"S$ 510,000 S$ 515.15 psf 424C Yishun Avenue 11 424C Yishun Avenue 11 3 2 990 sqft HDB Flat 99-year Leasehold Built: 2013 Listed on Jul 17, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
930850a967be,PropertyGuru,500205545,837 Yishun Street 81,920000,585.61,837 Yishun Street 81,HDB Flat,4,3,1571,99-year Leasehold,1987.0,NS14 Khatib MRT Station,200.0,"Jul 17, 2026 (2d ago)",2026-07-20T09:32:24.357371+00:00,,,"S$ 920,000 S$ 585.61 psf 837 Yishun Street 81 837 Yishun Street 81 4 3 1,571 sqft HDB Flat 99-year Leasehold Built: 1987 2 min (200 m) from NS14 Khatib MRT Station Listed on Jul 17, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
a639f1f5acb7,PropertyGuru,500127566,268C Punggol Field,790000,772.99,268C Punggol Field,HDB Flat,3,2,1022,99-year Leasehold,2011.0,PW7 Soo Teck LRT Station,280.0,"Jul 17, 2026 (2d ago)",2026-07-20T09:32:24.357383+00:00,,,"S$ 790,000 S$ 772.99 psf 268C Punggol Field 268C Punggol Field 3 2 1,022 sqft HDB Flat 99-year Leasehold Built: 2011 3 min (280 m) from PW7 Soo Teck LRT Station Listed on Jul 17, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
0bcc1ce6c009,PropertyGuru,500053863,26 Dover Crescent,865000,653.82,26 Dover Crescent,HDB Flat,3,2,1323,99-year Leasehold,1977.0,EW22 Dover MRT Station,960.0,"Jul 17, 2026 (2d ago)",2026-07-20T09:32:24.357394+00:00,,,"S$ 865,000 S$ 653.82 psf 26 Dover Crescent 26 Dover Crescent 3 2 1,323 sqft HDB Flat 99-year Leasehold Built: 1977 12 min (960 m) from EW22 Dover MRT Station Listed on Jul 17, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
66b20c133959,PropertyGuru,500188680,512 Jelapang Road,600000,460.83,512 Jelapang Road,HDB Flat,3,1,1302,99-year Leasehold,1996.0,BP11 Segar LRT Station,620.0,"Jul 17, 2026 (2d ago)",2026-07-20T09:32:24.357405+00:00,,,"S$ 600,000 S$ 460.83 psf 512 Jelapang Road 512 Jelapang Road 3 1 1,302 sqft HDB Flat 99-year Leasehold Built: 1996 7 min (620 m) from BP11 Segar LRT Station Listed on Jul 17, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
d9304441878f,PropertyGuru,500128725,105B Bidadari Park Drive,1098000,1084.98,105B Bidadari Park Drive,HDB Flat,3,2,1012,99-year Leasehold,2019.0,NE10 Potong Pasir MRT Station,410.0,"Jul 17, 2026 (2d ago)",2026-07-20T09:32:24.357417+00:00,,,"S$ 1,098,000 S$ 1,084.98 psf 105B Bidadari Park Drive 105B Bidadari Park Drive 3 2 1,012 sqft HDB Flat 99-year Leasehold Built: 2019 5 min (410 m) from NE10 Potong Pasir MRT Station Listed on Jul 17, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
b9b2df0aff59,PropertyGuru,500205548,serangoon ave 4,928000,712.75,serangoon ave 4,HDB Flat,3,2,1302,99-year Leasehold,,NE12 Serangoon MRT Station,950.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.357429+00:00,,,"S$ 928,000 S$ 712.75 psf blk 212 serangoon ave 4 serangoon ave 4 3 2 1,302 sqft HDB Flat 99-year Leasehold 11 min (950 m) from NE12 Serangoon MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
b48827740f05,PropertyGuru,500106857,1 Tanjong Pagar Plaza,495000,811.48,1 Tanjong Pagar Plaza,HDB Flat,2,2,610,99-year Leasehold,1976.0,CC32 Prince Edward Road MRT Station,490.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.357440+00:00,,,"S$ 495,000 S$ 811.48 psf 1 Tanjong Pagar Plaza 1 Tanjong Pagar Plaza 2 2 610 sqft HDB Flat 99-year Leasehold Built: 1976 6 min (490 m) from CC32 Prince Edward Road MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
eb0617189482,PropertyGuru,500162249,"Opp Khatib MRT, sheltered walk",628888,562.01,"Opp Khatib MRT, sheltered walk",HDB Flat,3,2,1119,99-year Leasehold,,NS14 Khatib MRT Station,250.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.357452+00:00,,,"S$ 628,888 S$ 562.01 psf Opp Khatib MRT, sheltered walk 3 2 1,119 sqft HDB Flat 99-year Leasehold 3 min (250 m) from NS14 Khatib MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
d41c1133162c,PropertyGuru,25608824,351 Bukit Batok Street 34,850000,516.09,351 Bukit Batok Street 34,HDB Flat,3,3,1647,99-year Leasehold,1985.0,NS3 Bukit Gombak MRT Station,690.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.357464+00:00,,,"S$ 850,000 S$ 516.09 psf 351 Bukit Batok Street 34 351 Bukit Batok Street 34 3 3 1,647 sqft HDB Flat 99-year Leasehold Built: 1985 8 min (690 m) from NS3 Bukit Gombak MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
849bd3937547,PropertyGuru,500085838,103A Bidadari Park Drive,999000,998.0,103A Bidadari Park Drive,HDB Flat,3,2,1001,99-year Leasehold,2021.0,NE11 Woodleigh MRT Station,540.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.357475+00:00,,,"S$ 999,000 S$ 998.00 psf 103A Bidadari Park Drive 103A Bidadari Park Drive 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2021 7 min (540 m) from NE11 Woodleigh MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
22dd0e8b7dda,PropertyGuru,500179706,237 Pasir Ris Street 21,880000,537.9,237 Pasir Ris Street 21,HDB Flat,4,2,1636,99-year Leasehold,1992.0,CR4 Pasir Ris East MRT Station (U/C),1000.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.357487+00:00,,,"S$ 880,000 S$ 537.90 psf 237 Pasir Ris Street 21 237 Pasir Ris Street 21 4 2 1,636 sqft HDB Flat 99-year Leasehold Built: 1992 12 min (1000 m) from CR4 Pasir Ris East MRT Station (U/C) Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
99de23706528,PropertyGuru,25585256,424 Canberra Road,550000,557.81,424 Canberra Road,HDB Flat,3,2,986,99-year Leasehold,1999.0,NS11 Sembawang MRT Station,780.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.357497+00:00,,,"S$ 550,000 S$ 557.81 psf 424 Canberra Road 424 Canberra Road 3 2 986 sqft HDB Flat 99-year Leasehold Built: 1999 9 min (780 m) from NS11 Sembawang MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
e00c7e14f54b,PropertyGuru,500160758,348 Woodlands Avenue 3,520000,6190.48,348 Woodlands Avenue 3,HDB Flat,3,2,84,99-year Leasehold,1985.0,NS9 Woodlands MRT Station,780.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.357508+00:00,,,"S$ 520,000 S$ 6,190.48 psf 348 Woodlands Avenue 3 348 Woodlands Avenue 3 3 2 84 sqft HDB Flat 99-year Leasehold Built: 1985 9 min (780 m) from NS9 Woodlands MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
e40148d55513,PropertyGuru,60238016,735 Jurong West Street 75,568000,497.81,735 Jurong West Street 75,HDB Flat,3,2,1141,99-year Leasehold,1993.0,EW27 Boon Lay MRT Station,1360.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.357520+00:00,,,"S$ 568,000 S$ 497.81 psf 735 Jurong West Street 75 735 Jurong West Street 75 3 2 1,141 sqft HDB Flat 99-year Leasehold Built: 1993 17 min (1.36 km) from EW27 Boon Lay MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
cffa3ac5a031,PropertyGuru,60227420,18 Taman Ho Swee,355000,611.02,18 Taman Ho Swee,HDB Flat,2,1,581,99-year Leasehold,1970.0,TE16 Havelock MRT Station,480.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.357531+00:00,,,"S$ 355,000 S$ 611.02 psf 18 Taman Ho Swee 18 Taman Ho Swee 2 1 581 sqft HDB Flat 99-year Leasehold Built: 1970 6 min (480 m) from TE16 Havelock MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
4b65ce4785e6,PropertyGuru,500165895,853 Tampines Street 83,500000,628.14,853 Tampines Street 83,HDB Flat,2,2,796,99-year Leasehold,1985.0,DT32 Tampines MRT Station,1110.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958538+00:00,,,"S$ 500,000 S$ 628.14 psf 853 Tampines Street 83 853 Tampines Street 83 2 2 796 sqft HDB Flat 99-year Leasehold Built: 1985 13 min (1.11 km) from DT32 Tampines MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
1419c034a1ba,PropertyGuru,500201214,261 Jurong East Street 24,399000,545.08,261 Jurong East Street 24,HDB Flat,2,2,732,99-year Leasehold,1982.0,EW25 Chinese Garden MRT Station,1200.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958567+00:00,,,"S$ 399,000 S$ 545.08 psf 261 Jurong East Street 24 261 Jurong East Street 24 2 2 732 sqft HDB Flat 99-year Leasehold Built: 1982 14 min (1.2 km) from EW25 Chinese Garden MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
a65f2d6de015,PropertyGuru,500205516,812C Choa Chu Kang Avenue 7,638000,637.36,812C Choa Chu Kang Avenue 7,HDB Flat,3,2,1001,99-year Leasehold,2016.0,BP3 Keat Hong LRT Station,740.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958582+00:00,,,"S$ 638,000 S$ 637.36 psf 812C Choa Chu Kang Avenue 7 812C Choa Chu Kang Avenue 7 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2016 9 min (740 m) from BP3 Keat Hong LRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
82445cca4863,PropertyGuru,500173560,439A Bukit Batok West Avenue 8,730000,729.27,439A Bukit Batok West Avenue 8,HDB Flat,3,2,1001,99-year Leasehold,2019.0,JE2 Tengah Park MRT Station (U/C),1070.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958595+00:00,,,"S$ 730,000 S$ 729.27 psf 439A Bukit Batok West Avenue 8 439A Bukit Batok West Avenue 8 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2019 13 min (1.07 km) from JE2 Tengah Park MRT Station (U/C) Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
80978cd1db87,PropertyGuru,500052366,101 Woodlands Street 13,418888,581.79,101 Woodlands Street 13,HDB Flat,2,2,720,99-year Leasehold,1984.0,NS9 Woodlands MRT Station,860.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958606+00:00,,,"S$ 418,888 S$ 581.79 psf 101 Woodlands Street 13 101 Woodlands Street 13 2 2 720 sqft HDB Flat 99-year Leasehold Built: 1984 10 min (860 m) from NS9 Woodlands MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
493172d672d7,PropertyGuru,500187459,607 Woodlands Ring Road,699000,532.37,607 Woodlands Ring Road,HDB Flat,4,2,1313,99-year Leasehold,1997.0,NS10 Admiralty MRT Station,800.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958617+00:00,,,"S$ 699,000 S$ 532.37 psf 607 Woodlands Ring Road 607 Woodlands Ring Road 4 2 1,313 sqft HDB Flat 99-year Leasehold Built: 1997 10 min (800 m) from NS10 Admiralty MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
7820e7d8fa8c,PropertyGuru,500179238,742 Tampines Street 72,888000,676.31,742 Tampines Street 72,HDB Flat,4,2,1313,99-year Leasehold,1996.0,,,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958626+00:00,,,"S$ 888,000 S$ 676.31 psf 742 Tampines Street 72 742 Tampines Street 72 4 2 1,313 sqft HDB Flat 99-year Leasehold Built: 1996 Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
945fd7ce6934,PropertyGuru,500138588,333A Yishun Street 31,608000,614.14,333A Yishun Street 31,HDB Flat,3,2,990,99-year Leasehold,2015.0,,,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958635+00:00,,,"S$ 608,000 S$ 614.14 psf 333A Yishun Riverwalk 333A Yishun Street 31 3 2 990 sqft HDB Flat 99-year Leasehold Built: 2015 Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
5084c015c4d4,PropertyGuru,500123422,200A Sengkang East Road,696000,587.84,200A Sengkang East Road,HDB Flat,3,2,1184,99-year Leasehold,1999.0,SW8 Renjong LRT Station,180.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958646+00:00,,,"S$ 696,000 S$ 587.84 psf 200A Sengkang East Road 200A Sengkang East Road 3 2 1,184 sqft HDB Flat 99-year Leasehold Built: 1999 2 min (180 m) from SW8 Renjong LRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
d442b10ba107,PropertyGuru,60079316,49 Dorset Road,780000,710.38,49 Dorset Road,HDB Flat,3,2,1098,99-year Leasehold,1978.0,NE8 Farrer Park MRT Station,720.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958657+00:00,,,"S$ 780,000 S$ 710.38 psf 49 Dorset Road 49 Dorset Road 3 2 1,098 sqft HDB Flat 99-year Leasehold Built: 1978 9 min (720 m) from NE8 Farrer Park MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
56db9ba39de5,PropertyGuru,500205508,329 Tah Ching Road,580000,522.99,329 Tah Ching Road,HDB Flat,3,2,1109,99-year Leasehold,1996.0,EW26 Lakeside MRT Station,1090.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958668+00:00,,,"S$ 580,000 S$ 522.99 psf 329 Tah Ching Road 329 Tah Ching Road 3 2 1,109 sqft HDB Flat 99-year Leasehold Built: 1996 13 min (1.09 km) from EW26 Lakeside MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
b1a0c2258703,PropertyGuru,500203323,1 Saint George's Road,555555,629.17,1 Saint George's Road,HDB Flat,3,2,883,99-year Leasehold,1975.0,NE9 Boon Keng MRT Station,580.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958679+00:00,,,"S$ 555,555 S$ 629.17 psf 1 Saint George's Road 1 Saint George's Road 3 2 883 sqft HDB Flat 99-year Leasehold Built: 1975 7 min (580 m) from NE9 Boon Keng MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
2be2bef5ec4d,PropertyGuru,500117899,775 Pasir Ris Street 71,730000,529.75,775 Pasir Ris Street 71,HDB Flat,4,2,1378,99-year Leasehold,1995.0,CP2 Elias MRT Station (U/C),1200.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958690+00:00,,,"S$ 730,000 S$ 529.75 psf 775 Pasir Ris Street 71 775 Pasir Ris Street 71 4 2 1,378 sqft HDB Flat 99-year Leasehold Built: 1995 14 min (1.2 km) from CP2 Elias MRT Station (U/C) Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
137510c4e0ad,PropertyGuru,500174394,205C Compassvale Lane,800000,604.23,205C Compassvale Lane,HDB Flat,3,2,1324,99-year Leasehold,1997.0,SE5 Ranggung LRT Station,330.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958701+00:00,,,"S$ 800,000 S$ 604.23 psf 205C Compassvale Lane 205C Compassvale Lane 3 2 1,324 sqft HDB Flat 99-year Leasehold Built: 1997 4 min (330 m) from SE5 Ranggung LRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
2aa462663157,PropertyGuru,500136808,75 Whampoa Drive,388000,555.08,75 Whampoa Drive,HDB Flat,2,2,699,99-year Leasehold,1973.0,NE9 Boon Keng MRT Station,910.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958712+00:00,,,"S$ 388,000 S$ 555.08 psf 75 Whampoa Drive 75 Whampoa Drive 2 2 699 sqft HDB Flat 99-year Leasehold Built: 1973 11 min (910 m) from NE9 Boon Keng MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
9c2955411e0a,PropertyGuru,60103139,1 Haig Road,500000,787.4,1 Haig Road,HDB Flat,2,1,635,99-year Leasehold,1982.0,EW8 Paya Lebar MRT Station,1060.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958723+00:00,,,"S$ 500,000 S$ 787.40 psf 1 Haig Road 1 Haig Road 2 1 635 sqft HDB Flat 99-year Leasehold Built: 1982 13 min (1.06 km) from EW8 Paya Lebar MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
7e6ec2c38423,PropertyGuru,500181722,136 Jalan Bukit Merah,360000,566.93,136 Jalan Bukit Merah,HDB Flat,2,1,635,99-year Leasehold,1974.0,EW17 Tiong Bahru MRT Station,1220.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958733+00:00,,,"S$ 360,000 S$ 566.93 psf 136 Jalan Bukit Merah 136 Jalan Bukit Merah 2 1 635 sqft HDB Flat 99-year Leasehold Built: 1974 15 min (1.22 km) from EW17 Tiong Bahru MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
b6c8d045efc7,PropertyGuru,500135204,635 Woodlands Ring Road,890000,582.08,635 Woodlands Ring Road,HDB Flat,3,2,1529,99-year Leasehold,1998.0,NS10 Admiralty MRT Station,910.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958744+00:00,,,"S$ 890,000 S$ 582.08 psf 635 Woodlands Ring Road 635 Woodlands Ring Road 3 2 1,529 sqft HDB Flat 99-year Leasehold Built: 1998 11 min (910 m) from NS10 Admiralty MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
50b022a92f91,PropertyGuru,500093832,9 Gloucester Road,648000,669.42,9 Gloucester Road,HDB Flat,3,2,968,99-year Leasehold,1976.0,NE8 Farrer Park MRT Station,490.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:24.958757+00:00,,,"S$ 648,000 S$ 669.42 psf 9 Gloucester Road 9 Gloucester Road 3 2 968 sqft HDB Flat 99-year Leasehold Built: 1976 6 min (490 m) from NE8 Farrer Park MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
48934f91fb28,PropertyGuru,500061657,218D Boon Lay Avenue,760000,583.72,218D Boon Lay Avenue,HDB Flat,4,3,1302,99-year Leasehold,2016.0,JS6 Jurong West MRT Station (U/C),360.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:25.567235+00:00,,,"S$ 760,000 S$ 583.72 psf 218D Boon Lay View 218D Boon Lay Avenue 4 3 1,302 sqft HDB Flat 99-year Leasehold Built: 2016 4 min (360 m) from JS6 Jurong West MRT Station (U/C) Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
7c194739c387,PropertyGuru,500125348,75 Marine Drive,668888,757.52,75 Marine Drive,HDB Flat,3,1,883,99-year Leasehold,1975.0,TE26 Marine Parade MRT Station,270.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:25.567265+00:00,,,"S$ 668,888 S$ 757.52 psf 75 Marine Drive 75 Marine Drive 3 1 883 sqft HDB Flat 99-year Leasehold Built: 1975 3 min (270 m) from TE26 Marine Parade MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
211cc09f2510,PropertyGuru,23789485,186A Rivervale Drive,700000,591.22,186A Rivervale Drive,HDB Flat,3,2,1184,99-year Leasehold,1999.0,SE2 Rumbia LRT Station,180.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:25.567281+00:00,,,"S$ 700,000 S$ 591.22 psf 186A Rivervale Drive 186A Rivervale Drive 3 2 1,184 sqft HDB Flat 99-year Leasehold Built: 1999 2 min (180 m) from SE2 Rumbia LRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
414efb103452,PropertyGuru,500115689,30 Holland Close,1350000,1194.69,30 Holland Close,HDB Flat,3,2,1130,99-year Leasehold,1995.0,CC21 Holland Village MRT Station,510.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:25.567293+00:00,,,"S$ 1,350,000 S$ 1,194.69 psf 30 Holland Close 30 Holland Close 3 2 1,130 sqft HDB Flat 99-year Leasehold Built: 1995 6 min (510 m) from CC21 Holland Village MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
931fab5578cd,PropertyGuru,500205490,880 Woodlands Street 82,599000,530.09,880 Woodlands Street 82,HDB Flat,3,2,1130,99-year Leasehold,1995.0,TE1 Woodlands North MRT Station,1460.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:25.567306+00:00,,,"S$ 599,000 S$ 530.09 psf 880 Woodlands Street 82 880 Woodlands Street 82 3 2 1,130 sqft HDB Flat 99-year Leasehold Built: 1995 18 min (1.46 km) from TE1 Woodlands North MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
45373088fbd8,PropertyGuru,60061027,11 Upper Boon Keng Road,400000,572.25,11 Upper Boon Keng Road,HDB Flat,2,2,699,99-year Leasehold,1973.0,EW10 Kallang MRT Station,460.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:25.567318+00:00,,,"S$ 400,000 S$ 572.25 psf 11 Upper Boon Keng Road 11 Upper Boon Keng Road 2 2 699 sqft HDB Flat 99-year Leasehold Built: 1973 6 min (460 m) from EW10 Kallang MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
0a701890b58b,PropertyGuru,500123942,172 Ang Mo Kio Avenue 4,390000,604.65,172 Ang Mo Kio Avenue 4,HDB Flat,2,1,645,99-year Leasehold,1986.0,TE6 Mayflower MRT Station,550.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:25.567330+00:00,,,"S$ 390,000 S$ 604.65 psf 172 Ang Mo Kio Avenue 4 172 Ang Mo Kio Avenue 4 2 1 645 sqft HDB Flat 99-year Leasehold Built: 1986 7 min (550 m) from TE6 Mayflower MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
d520b7775123,PropertyGuru,500128944,321 Bukit Batok Street 33,500000,474.38,321 Bukit Batok Street 33,HDB Flat,3,2,1054,99-year Leasehold,1986.0,NS3 Bukit Gombak MRT Station,810.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:25.567343+00:00,,,"S$ 500,000 S$ 474.38 psf 321 Bukit Batok Street 33 321 Bukit Batok Street 33 3 2 1,054 sqft HDB Flat 99-year Leasehold Built: 1986 10 min (810 m) from NS3 Bukit Gombak MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
6741574a579c,PropertyGuru,500084252,80C Telok Blangah Street 31,770000,1051.91,80C Telok Blangah Street 31,HDB Flat,2,2,732,99-year Leasehold,2011.0,CC28 Telok Blangah MRT Station,660.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:25.567354+00:00,,,"S$ 770,000 S$ 1,051.91 psf 80C Telok Blangah Street 31 80C Telok Blangah Street 31 2 2 732 sqft HDB Flat 99-year Leasehold Built: 2011 8 min (660 m) from CC28 Telok Blangah MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
109fe2424c69,PropertyGuru,500064187,184C Rivervale Crescent,520000,568.93,184C Rivervale Crescent,HDB Flat,3,2,914,99-year Leasehold,2001.0,SE2 Rumbia LRT Station,450.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:25.567367+00:00,,,"S$ 520,000 S$ 568.93 psf 184C Rivervale Crescent 184C Rivervale Crescent 3 2 914 sqft HDB Flat 99-year Leasehold Built: 2001 5 min (450 m) from SE2 Rumbia LRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
0c3ea1698196,PropertyGuru,500192249,330 Ubi Avenue 1,680000,517.9,330 Ubi Avenue 1,HDB Flat,3,2,1313,99-year Leasehold,1985.0,DT27 Ubi MRT Station,920.0,"Jul 17, 2026 (3d ago)",2026-07-20T09:32:25.567378+00:00,,,"S$ 680,000 S$ 517.90 psf 330 Ubi Avenue 1 330 Ubi Avenue 1 3 2 1,313 sqft HDB Flat 99-year Leasehold Built: 1985 11 min (920 m) from DT27 Ubi MRT Station Listed on Jul 17, 2026 (3d ago) Contact Agent WhatsApp WhatsApp"
