planning_area,subzone,poi_dimension,facility_count,avg_rating,total_user_ratings,rating_100
Ang Mo Kio,Ang Mo Kio Town Centre,education,20,4.865,948,97.3
Ang Mo Kio,Ang Mo Kio Town Centre,transport,20,4.165,17402,83.3
Ang Mo Kio,Ang Mo Kio Town Centre,food,20,4.12,26154,82.4
Ang Mo Kio,Ang Mo Kio Town Centre,shopping,20,4.05,79014,81.0
Ang Mo Kio,Ang Mo Kio Town Centre,recreation,20,4.437,7774,88.74
Ang Mo Kio,Ang Mo Kio Town Centre,nature,19,4.516,30605,90.32
Ang Mo Kio,Cheng San,education,20,4.768,3860,95.36
Ang Mo Kio,Cheng San,transport,20,3.75,1520,75.0
Ang Mo Kio,Cheng San,food,20,4.095,61434,81.9
Ang Mo Kio,Cheng San,shopping,20,4.145,82518,82.9
Ang Mo Kio,Cheng San,recreation,20,4.355,8506,87.1
Ang Mo Kio,Cheng San,nature,20,4.49,23519,89.8
Ang Mo Kio,Chong Boon,education,20,4.87,849,97.4
Ang Mo Kio,Chong Boon,transport,20,4.25,2119,85.0
Ang Mo Kio,Chong Boon,food,20,4.055,22956,81.1
Ang Mo Kio,Chong Boon,shopping,20,4.075,67083,81.5
Ang Mo Kio,Chong Boon,recreation,20,4.216,6845,84.32
Ang Mo Kio,Chong Boon,nature,20,4.425,32317,88.5
Ang Mo Kio,Kebun Bahru,education,20,4.825,729,96.5
Ang Mo Kio,Kebun Bahru,transport,20,4.24,3026,84.8
Ang Mo Kio,Kebun Bahru,food,20,4.11,86516,82.2
Ang Mo Kio,Kebun Bahru,shopping,20,4.12,73157,82.4
Ang Mo Kio,Kebun Bahru,recreation,20,4.335,6705,86.7
Ang Mo Kio,Kebun Bahru,nature,20,4.5,44518,90.0
Ang Mo Kio,Sembawang Hills,education,20,4.79,851,95.8
Ang Mo Kio,Sembawang Hills,transport,20,4.02,309,80.4
Ang Mo Kio,Sembawang Hills,food,1,3.9,2392,78.0
Ang Mo Kio,Sembawang Hills,shopping,20,4.13,89235,82.6
Ang Mo Kio,Sembawang Hills,recreation,20,4.335,5458,86.7
Ang Mo Kio,Sembawang Hills,nature,20,4.475,21449,89.5
Ang Mo Kio,Shangri-La,education,20,4.774,2703,95.48
Ang Mo Kio,Shangri-La,transport,20,4.165,3905,83.3
Ang Mo Kio,Shangri-La,food,20,4.085,103123,81.7
Ang Mo Kio,Shangri-La,shopping,20,4.15,43001,83.0
Ang Mo Kio,Shangri-La,recreation,20,4.316,5706,86.32
Ang Mo Kio,Shangri-La,nature,20,4.46,38637,89.2
Ang Mo Kio,Tagore,education,20,4.73,851,94.6
Ang Mo Kio,Tagore,transport,20,4.315,2110,86.3
Ang Mo Kio,Tagore,food,20,4.065,89384,81.3
Ang Mo Kio,Tagore,shopping,20,4.135,104485,82.7
Ang Mo Kio,Tagore,recreation,20,4.215,8180,84.3
Ang Mo Kio,Tagore,nature,20,4.53,29371,90.6
Ang Mo Kio,Townsville,education,20,4.816,780,96.32
Ang Mo Kio,Townsville,transport,12,4.167,381,83.34
Ang Mo Kio,Townsville,food,20,4.135,128583,82.7
Ang Mo Kio,Townsville,shopping,20,4.09,34980,81.8
Ang Mo Kio,Townsville,recreation,20,4.2,8565,84.0
Ang Mo Kio,Townsville,nature,20,4.495,18195,89.9
Ang Mo Kio,Yio Chu Kang,education,20,4.87,984,97.4
Ang Mo Kio,Yio Chu Kang,transport,20,4.03,1862,80.6
Ang Mo Kio,Yio Chu Kang,food,8,4.2,13144,84.0
Ang Mo Kio,Yio Chu Kang,shopping,20,4.125,84663,82.5
Ang Mo Kio,Yio Chu Kang,recreation,20,4.3,6737,86.0
Ang Mo Kio,Yio Chu Kang,nature,20,4.495,39308,89.9
Ang Mo Kio,Yio Chu Kang East,education,20,4.88,953,97.6
Ang Mo Kio,Yio Chu Kang East,transport,20,4.185,2199,83.7
Ang Mo Kio,Yio Chu Kang East,food,20,4.135,28247,82.7
Ang Mo Kio,Yio Chu Kang East,shopping,20,4.095,78026,81.9
Ang Mo Kio,Yio Chu Kang East,recreation,20,4.311,6874,86.22
Ang Mo Kio,Yio Chu Kang East,nature,20,4.455,30274,89.1
Ang Mo Kio,Yio Chu Kang North,education,20,4.88,944,97.6
Ang Mo Kio,Yio Chu Kang North,transport,20,4.09,1754,81.8
Ang Mo Kio,Yio Chu Kang North,food,20,4.165,24153,83.3
Ang Mo Kio,Yio Chu Kang North,shopping,20,4.045,41380,80.9
Ang Mo Kio,Yio Chu Kang North,recreation,20,4.332,8929,86.64
Ang Mo Kio,Yio Chu Kang North,nature,20,4.45,28569,89.0
Ang Mo Kio,Yio Chu Kang West,education,20,4.865,952,97.3
Ang Mo Kio,Yio Chu Kang West,transport,20,4.12,1821,82.4
Ang Mo Kio,Yio Chu Kang West,food,20,4.125,22566,82.5
Ang Mo Kio,Yio Chu Kang West,shopping,20,4.01,41599,80.2
Ang Mo Kio,Yio Chu Kang West,recreation,20,4.189,7527,83.78
Ang Mo Kio,Yio Chu Kang West,nature,20,4.465,34848,89.3
Bedok,Bayshore,education,20,4.726,2501,94.52
Bedok,Bayshore,transport,20,4.025,1119,80.5
Bedok,Bayshore,food,20,4.3,126250,86.0
Bedok,Bayshore,shopping,20,4.19,93943,83.8
Bedok,Bayshore,recreation,20,4.335,27094,86.7
Bedok,Bayshore,nature,20,4.465,59576,89.3
Bedok,Bedok North,education,20,4.815,2490,96.3
Bedok,Bedok North,transport,20,3.983,2751,79.66
Bedok,Bedok North,food,20,4.17,31390,83.4
Bedok,Bedok North,shopping,20,4.14,59588,82.8
Bedok,Bedok North,recreation,20,4.217,12551,84.34
Bedok,Bedok North,nature,20,4.405,41971,88.1
Bedok,Bedok Reservoir,education,20,4.805,2465,96.1
Bedok,Bedok Reservoir,transport,20,4.19,3272,83.8
Bedok,Bedok Reservoir,food,20,4.265,34052,85.3
Bedok,Bedok Reservoir,shopping,20,4.18,81024,83.6
Bedok,Bedok Reservoir,recreation,20,4.38,32125,87.6
Bedok,Bedok Reservoir,nature,20,4.435,41989,88.7
Bedok,Bedok South,education,20,4.815,1292,96.3
Bedok,Bedok South,transport,20,3.845,2199,76.9
Bedok,Bedok South,food,20,4.255,30434,85.1
Bedok,Bedok South,shopping,20,4.14,77359,82.8
Bedok,Bedok South,recreation,17,4.22,9325,84.4
Bedok,Bedok South,nature,20,4.325,40295,86.5
Bedok,Frankel,education,20,4.85,1404,97.0
Bedok,Frankel,transport,20,3.985,2193,79.7
Bedok,Frankel,food,20,4.255,50841,85.1
Bedok,Frankel,shopping,20,4.19,87357,83.8
Bedok,Frankel,recreation,20,4.35,27511,87.0
Bedok,Frankel,nature,20,4.45,64479,89.0
Bedok,Kaki Bukit,education,20,4.71,3017,94.2
Bedok,Kaki Bukit,transport,20,3.97,2982,79.4
Bedok,Kaki Bukit,food,20,4.245,100371,84.9
Bedok,Kaki Bukit,shopping,20,4.24,159401,84.8
Bedok,Kaki Bukit,recreation,20,4.245,16766,84.9
Bedok,Kaki Bukit,nature,20,4.47,61597,89.4
Bedok,Kembangan,education,20,4.805,1334,96.1
Bedok,Kembangan,transport,20,4.042,3164,80.84
Bedok,Kembangan,food,20,4.24,65903,84.8
Bedok,Kembangan,shopping,20,4.215,140612,84.3
Bedok,Kembangan,recreation,20,4.37,26631,87.4
Bedok,Kembangan,nature,20,4.475,67063,89.5
Bedok,Siglap,education,20,4.75,1685,95.0
Bedok,Siglap,transport,19,4.026,2155,80.52
Bedok,Siglap,food,20,4.325,71628,86.5
Bedok,Siglap,shopping,20,4.21,80859,84.2
Bedok,Siglap,recreation,20,4.337,15101,86.74
Bedok,Siglap,nature,20,4.455,50815,89.1
Bishan,Bishan East,education,20,4.675,1297,93.5
Bishan,Bishan East,transport,20,4.337,3420,86.74
Bishan,Bishan East,food,20,4.22,90678,84.4
Bishan,Bishan East,shopping,20,4.21,117258,84.2
Bishan,Bishan East,recreation,20,4.205,6905,84.1
Bishan,Bishan East,nature,20,4.465,53340,89.3
Bishan,Marymount,education,20,4.611,1330,92.22
Bishan,Marymount,transport,20,4.075,2972,81.5
Bishan,Marymount,food,20,4.22,143880,84.4
Bishan,Marymount,shopping,20,4.255,95900,85.1
Bishan,Marymount,recreation,20,4.205,6286,84.1
Bishan,Marymount,nature,20,4.49,37700,89.8
Bishan,Upper Thomson,education,20,4.88,1221,97.6
Bishan,Upper Thomson,transport,20,4.3,4317,86.0
Bishan,Upper Thomson,food,20,4.32,42073,86.4
Bishan,Upper Thomson,shopping,20,4.25,68896,85.0
Bishan,Upper Thomson,recreation,20,4.27,7443,85.4
Bishan,Upper Thomson,nature,20,4.455,25411,89.1
Boon Lay,Liu Fang,education,16,4.5,5780,90.0
Boon Lay,Liu Fang,transport,5,4.08,628,81.6
Boon Lay,Liu Fang,food,9,3.989,5673,79.78
Boon Lay,Liu Fang,shopping,7,4.4,31493,88.0
Boon Lay,Liu Fang,recreation,12,4.442,5527,88.84
Boon Lay,Liu Fang,nature,10,4.322,7424,86.44
Boon Lay,Samulun,education,16,4.475,3686,89.5
Boon Lay,Samulun,transport,6,4.1,886,82.0
Boon Lay,Samulun,food,7,3.943,12078,78.86
Boon Lay,Samulun,shopping,7,4.433,31572,88.66
Boon Lay,Samulun,recreation,12,4.342,7765,86.84
Boon Lay,Samulun,nature,10,4.333,14222,86.66
Boon Lay,Shipyard,education,18,4.477,3034,89.54
Boon Lay,Shipyard,transport,5,4.26,621,85.2
Boon Lay,Shipyard,food,7,3.729,8438,74.58
Boon Lay,Shipyard,shopping,7,4.129,10327,82.58
Boon Lay,Shipyard,recreation,12,4.358,7205,87.16
Boon Lay,Shipyard,nature,12,4.418,15070,88.36
Boon Lay,Tukang,education,15,4.5,2418,90.0
Boon Lay,Tukang,transport,7,4.271,631,85.42
Boon Lay,Tukang,food,6,3.217,6136,64.34
Boon Lay,Tukang,shopping,8,4.037,10327,80.74
Boon Lay,Tukang,recreation,12,4.483,6998,89.66
Boon Lay,Tukang,nature,9,4.35,3143,87.0
Bukit Batok,Brickworks,education,16,4.291,4011,85.82
Bukit Batok,Brickworks,transport,4,4.025,3189,80.5
Bukit Batok,Brickworks,food,8,4.212,5606,84.24
Bukit Batok,Brickworks,shopping,9,4.178,13148,83.56
Bukit Batok,Brickworks,recreation,12,4.258,12731,85.16
Bukit Batok,Brickworks,nature,8,4.525,13563,90.5
Bukit Batok,Bukit Batok Central,education,15,4.17,1809,83.4
Bukit Batok,Bukit Batok Central,transport,4,4.025,3189,80.5
Bukit Batok,Bukit Batok Central,food,9,4.156,5475,83.12
Bukit Batok,Bukit Batok Central,shopping,8,3.762,10572,75.24
Bukit Batok,Bukit Batok Central,recreation,9,4.3,3634,86.0
Bukit Batok,Bukit Batok Central,nature,8,4.414,11893,88.28
Bukit Batok,Bukit Batok East,education,16,4.345,5657,86.9
Bukit Batok,Bukit Batok East,transport,4,4.025,3189,80.5
Bukit Batok,Bukit Batok East,food,8,4.1,5901,82.0
Bukit Batok,Bukit Batok East,shopping,8,3.838,10580,76.76
Bukit Batok,Bukit Batok East,recreation,11,4.309,9316,86.18
Bukit Batok,Bukit Batok East,nature,9,4.543,5270,90.86
Bukit Batok,Bukit Batok South,education,15,4.256,1739,85.12
Bukit Batok,Bukit Batok South,transport,4,4.025,3189,80.5
Bukit Batok,Bukit Batok South,food,7,4.1,5649,82.0
Bukit Batok,Bukit Batok South,shopping,9,3.878,11817,77.56
Bukit Batok,Bukit Batok South,recreation,10,4.411,4569,88.22
Bukit Batok,Bukit Batok South,nature,7,4.5,5257,90.0
Bukit Batok,Bukit Batok West,education,17,4.275,11752,85.5
Bukit Batok,Bukit Batok West,transport,4,4.025,3189,80.5
Bukit Batok,Bukit Batok West,food,7,3.971,4619,79.42
Bukit Batok,Bukit Batok West,shopping,9,3.878,11582,77.56
Bukit Batok,Bukit Batok West,recreation,11,4.36,10773,87.2
Bukit Batok,Bukit Batok West,nature,10,4.5,10887,90.0
Bukit Batok,Gombak,education,15,4.333,3671,86.66
Bukit Batok,Gombak,transport,5,4.12,3191,82.4
Bukit Batok,Gombak,food,8,4.138,5335,82.76
Bukit Batok,Gombak,shopping,6,3.717,10559,74.34
Bukit Batok,Gombak,recreation,12,4.283,10506,85.66
Bukit Batok,Gombak,nature,7,4.471,6170,89.42
Bukit Batok,Guilin,education,10,4.414,1890,88.28
Bukit Batok,Guilin,transport,3,4.0,3252,80.0
Bukit Batok,Guilin,food,7,3.614,2561,72.28
Bukit Batok,Guilin,shopping,7,3.867,3915,77.34
Bukit Batok,Guilin,recreation,8,4.1,4646,82.0
Bukit Batok,Guilin,nature,3,3.933,1527,78.66
Bukit Batok,Hillview,education,16,4.425,4874,88.5
Bukit Batok,Hillview,transport,5,4.14,2109,82.8
Bukit Batok,Hillview,food,7,4.157,6831,83.14
Bukit Batok,Hillview,shopping,8,4.012,14010,80.24
Bukit Batok,Hillview,recreation,12,4.283,3092,85.66
Bukit Batok,Hillview,nature,7,4.029,4183,80.58
Bukit Batok,Hong Kah North,education,7,3.9,1659,78.0
Bukit Batok,Hong Kah North,transport,3,3.933,2624,78.66
Bukit Batok,Hong Kah North,food,7,4.1,2279,82.0
Bukit Batok,Hong Kah North,shopping,7,3.8,4132,76.0
Bukit Batok,Hong Kah North,recreation,6,4.267,9118,85.34
Bukit Batok,Hong Kah North,nature,4,4.325,4529,86.5
Bukit Panjang,Bangkit,education,18,4.5,4787,90.0
Bukit Panjang,Bangkit,transport,7,3.943,996,78.86
Bukit Panjang,Bangkit,food,5,4.12,6870,82.4
Bukit Panjang,Bangkit,shopping,6,3.717,17365,74.34
Bukit Panjang,Bangkit,recreation,9,4.344,3654,86.88
Bukit Panjang,Bangkit,nature,8,4.375,3920,87.5
Bukit Panjang,Dairy Farm,education,16,4.508,1454,90.16
Bukit Panjang,Dairy Farm,transport,7,4.014,1042,80.28
Bukit Panjang,Dairy Farm,food,6,4.033,3407,80.66
Bukit Panjang,Dairy Farm,shopping,6,3.933,2577,78.66
Bukit Panjang,Dairy Farm,recreation,9,4.478,4821,89.56
Bukit Panjang,Dairy Farm,nature,7,4.5,1477,90.0
Bukit Panjang,Fajar,education,13,4.545,10109,90.9
Bukit Panjang,Fajar,transport,4,3.5,51,70.0
Bukit Panjang,Fajar,food,9,3.989,6903,79.78
Bukit Panjang,Fajar,shopping,8,4.025,10571,80.5
Bukit Panjang,Fajar,recreation,12,4.233,4843,84.66
Bukit Panjang,Fajar,nature,11,4.036,5794,80.72
Bukit Panjang,Jelebu,education,17,4.392,4453,87.84
Bukit Panjang,Jelebu,transport,8,3.9,1257,78.0
Bukit Panjang,Jelebu,food,7,4.471,6152,89.42
Bukit Panjang,Jelebu,shopping,7,3.843,18646,76.86
Bukit Panjang,Jelebu,recreation,10,4.43,4141,88.6
Bukit Panjang,Jelebu,nature,11,4.345,19518,86.9
Bukit Panjang,Nature Reserve,education,17,4.664,11268,93.28
Bukit Panjang,Nature Reserve,transport,7,3.9,1093,78.0
Bukit Panjang,Nature Reserve,food,8,4.35,6066,87.0
Bukit Panjang,Nature Reserve,shopping,8,3.775,17303,75.5
Bukit Panjang,Nature Reserve,recreation,10,4.39,3745,87.8
Bukit Panjang,Nature Reserve,nature,6,4.667,11679,93.34
Bukit Panjang,Saujana,education,16,4.318,1973,86.36
Bukit Panjang,Saujana,transport,6,3.833,1089,76.66
Bukit Panjang,Saujana,food,9,4.144,10632,82.88
Bukit Panjang,Saujana,shopping,8,4.15,17889,83.0
Bukit Panjang,Saujana,recreation,11,4.373,3999,87.46
Bukit Panjang,Saujana,nature,9,4.478,7223,89.56
Bukit Panjang,Senja,education,12,4.378,2609,87.56
Bukit Panjang,Senja,transport,6,3.783,117,75.66
Bukit Panjang,Senja,food,5,3.96,1835,79.2
Bukit Panjang,Senja,shopping,7,3.914,16903,78.28
Bukit Panjang,Senja,recreation,8,4.162,4763,83.24
Bukit Panjang,Senja,nature,10,4.37,4493,87.4
Central Water Catchment,Central Water Catchment,education,20,4.642,4207,92.84
Central Water Catchment,Central Water Catchment,transport,20,4.305,3414,86.1
Central Water Catchment,Central Water Catchment,food,20,4.21,52506,84.2
Central Water Catchment,Central Water Catchment,shopping,20,4.085,13759,81.7
Central Water Catchment,Central Water Catchment,recreation,20,4.24,12174,84.8
Central Water Catchment,Central Water Catchment,nature,20,4.525,20728,90.5
Changi,Changi Airport,education,20,4.606,3324,92.12
Changi,Changi Airport,transport,20,3.8,2909,76.0
Changi,Changi Airport,food,20,4.255,98911,85.1
Changi,Changi Airport,shopping,20,4.27,170180,85.4
Changi,Changi Airport,recreation,20,4.275,28879,85.5
Changi,Changi Airport,nature,20,4.41,44507,88.2
Changi,Changi Point,education,20,4.642,3407,92.84
Changi,Changi Point,transport,20,4.084,16740,81.68
Changi,Changi Point,food,20,4.28,88311,85.6
Changi,Changi Point,shopping,20,4.275,182988,85.5
Changi,Changi Point,recreation,20,4.34,23540,86.8
Changi,Changi Point,nature,20,4.42,32670,88.4
Changi,Changi West,education,20,4.64,1864,92.8
Changi,Changi West,transport,20,4.09,4390,81.8
Changi,Changi West,food,1,4.3,13986,86.0
Changi,Changi West,shopping,20,4.225,201729,84.5
Changi,Changi West,recreation,20,4.28,28559,85.6
Changi,Changi West,nature,20,4.34,32161,86.8
Changi Bay,Changi Bay,education,20,4.574,1807,91.48
Changi Bay,Changi Bay,transport,20,4.075,3047,81.5
Changi Bay,Changi Bay,food,20,4.17,135391,83.4
Changi Bay,Changi Bay,shopping,20,4.32,161543,86.4
Changi Bay,Changi Bay,recreation,13,4.262,13698,85.24
Changi Bay,Changi Bay,nature,20,4.44,51213,88.8
Choa Chu Kang,Choa Chu Kang Central,education,14,4.39,1533,87.8
Choa Chu Kang,Choa Chu Kang Central,transport,4,4.0,358,80.0
Choa Chu Kang,Choa Chu Kang Central,food,9,4.033,4776,80.66
Choa Chu Kang,Choa Chu Kang Central,shopping,8,3.537,11980,70.74
Choa Chu Kang,Choa Chu Kang Central,recreation,8,4.057,2275,81.14
Choa Chu Kang,Choa Chu Kang Central,nature,7,4.257,3570,85.14
Choa Chu Kang,Choa Chu Kang North,education,14,4.39,1436,87.8
Choa Chu Kang,Choa Chu Kang North,transport,6,4.133,1133,82.66
Choa Chu Kang,Choa Chu Kang North,food,9,4.2,5254,84.0
Choa Chu Kang,Choa Chu Kang North,shopping,9,3.6,12595,72.0
Choa Chu Kang,Choa Chu Kang North,recreation,9,4.3,6606,86.0
Choa Chu Kang,Choa Chu Kang North,nature,8,4.312,3311,86.24
Choa Chu Kang,Keat Hong,education,14,4.456,1902,89.12
Choa Chu Kang,Keat Hong,transport,5,4.12,415,82.4
Choa Chu Kang,Keat Hong,food,5,4.14,1013,82.8
Choa Chu Kang,Keat Hong,shopping,6,4.0,2340,80.0
Choa Chu Kang,Keat Hong,recreation,10,4.32,4832,86.4
Choa Chu Kang,Keat Hong,nature,9,4.367,12250,87.34
Choa Chu Kang,Peng Siang,education,17,4.308,4541,86.16
Choa Chu Kang,Peng Siang,transport,5,4.06,384,81.2
Choa Chu Kang,Peng Siang,food,9,4.078,4474,81.56
Choa Chu Kang,Peng Siang,shopping,9,3.767,11496,75.34
Choa Chu Kang,Peng Siang,recreation,11,4.127,6706,82.54
Choa Chu Kang,Peng Siang,nature,10,4.44,11448,88.8
Choa Chu Kang,Teck Whye,education,12,4.356,1514,87.12
Choa Chu Kang,Teck Whye,transport,5,4.26,200,85.2
Choa Chu Kang,Teck Whye,food,8,4.112,5296,82.24
Choa Chu Kang,Teck Whye,shopping,7,4.029,2714,80.58
Choa Chu Kang,Teck Whye,recreation,9,4.362,2320,87.24
Choa Chu Kang,Teck Whye,nature,8,4.1,6196,82.0
Choa Chu Kang,Yew Tee,education,13,4.32,1355,86.4
Choa Chu Kang,Yew Tee,transport,5,4.22,995,84.4
Choa Chu Kang,Yew Tee,food,8,4.062,2916,81.24
Choa Chu Kang,Yew Tee,shopping,7,3.814,4483,76.28
Choa Chu Kang,Yew Tee,recreation,9,4.356,4243,87.12
Choa Chu Kang,Yew Tee,nature,8,4.562,7258,91.24
Clementi,Clementi Central,education,16,4.467,13214,89.34
Clementi,Clementi Central,transport,5,3.96,1498,79.2
Clementi,Clementi Central,food,7,4.129,5616,82.58
Clementi,Clementi Central,shopping,8,3.55,18504,71.0
Clementi,Clementi Central,recreation,11,4.164,16319,83.28
Clementi,Clementi Central,nature,12,4.333,12642,86.66
Clementi,Clementi North,education,15,4.555,1730,91.1
Clementi,Clementi North,transport,7,4.086,1516,81.72
Clementi,Clementi North,food,7,4.314,5855,86.28
Clementi,Clementi North,shopping,9,4.178,19139,83.56
Clementi,Clementi North,recreation,11,4.227,16184,84.54
Clementi,Clementi North,nature,11,4.436,8308,88.72
Clementi,Clementi West,education,16,4.558,1547,91.16
Clementi,Clementi West,transport,5,3.96,1509,79.2
Clementi,Clementi West,food,7,4.357,7898,87.14
Clementi,Clementi West,shopping,8,4.15,20386,83.0
Clementi,Clementi West,recreation,11,4.264,15863,85.28
Clementi,Clementi West,nature,12,4.342,7771,86.84
Clementi,Clementi Woods,education,13,4.43,1549,88.6
Clementi,Clementi Woods,transport,5,3.96,1498,79.2
Clementi,Clementi Woods,food,7,4.571,6526,91.42
Clementi,Clementi Woods,shopping,8,4.112,20718,82.24
Clementi,Clementi Woods,recreation,10,4.16,16045,83.2
Clementi,Clementi Woods,nature,11,4.418,8163,88.36
Clementi,Faber,education,17,4.55,4319,91.0
Clementi,Faber,transport,6,4.117,1484,82.34
Clementi,Faber,food,7,4.329,7615,86.58
Clementi,Faber,shopping,9,4.167,18531,83.34
Clementi,Faber,recreation,11,4.182,5708,83.64
Clementi,Faber,nature,10,4.267,8991,85.34
Clementi,Pandan,education,18,4.443,4510,88.86
Clementi,Pandan,transport,6,3.75,1501,75.0
Clementi,Pandan,food,9,4.444,6817,88.88
Clementi,Pandan,shopping,8,4.462,13938,89.24
Clementi,Pandan,recreation,12,4.3,7465,86.0
Clementi,Pandan,nature,7,4.44,168,88.8
Clementi,Sunset Way,education,12,4.533,1799,90.66
Clementi,Sunset Way,transport,7,4.014,1509,80.28
Clementi,Sunset Way,food,6,4.2,2418,84.0
Clementi,Sunset Way,shopping,7,3.8,13751,76.0
Clementi,Sunset Way,recreation,10,4.233,4509,84.66
Clementi,Sunset Way,nature,8,4.338,345,86.76
Clementi,Toh Tuck,education,17,4.538,4541,90.76
Clementi,Toh Tuck,transport,6,3.9,1555,78.0
Clementi,Toh Tuck,food,9,4.256,8006,85.12
Clementi,Toh Tuck,shopping,8,4.2,28449,84.0
Clementi,Toh Tuck,recreation,12,4.267,5957,85.34
Clementi,Toh Tuck,nature,12,4.242,11086,84.84
Clementi,West Coast,education,17,4.592,1453,91.84
Clementi,West Coast,transport,7,4.186,1515,83.72
Clementi,West Coast,food,7,4.457,10866,89.14
Clementi,West Coast,shopping,9,4.011,19607,80.22
Clementi,West Coast,recreation,9,4.178,4325,83.56
Clementi,West Coast,nature,9,4.344,7374,86.88
Downtown Core,Anson,education,20,4.621,3053,92.42
Downtown Core,Anson,transport,20,4.305,1663,86.1
Downtown Core,Anson,food,20,4.295,133170,85.9
Downtown Core,Anson,shopping,20,4.225,146813,84.5
Downtown Core,Anson,recreation,20,4.45,7042,89.0
Downtown Core,Anson,nature,20,4.505,22080,90.1
Downtown Core,Bayfront Subzone,education,20,4.7,3043,94.0
Downtown Core,Bayfront Subzone,transport,20,4.375,4418,87.5
Downtown Core,Bayfront Subzone,food,20,4.305,124805,86.1
Downtown Core,Bayfront Subzone,shopping,14,4.271,91655,85.42
Downtown Core,Bayfront Subzone,recreation,20,4.46,6952,89.2
Downtown Core,Bayfront Subzone,nature,20,4.475,59604,89.5
Downtown Core,Bugis,education,20,4.662,2775,93.24
Downtown Core,Bugis,transport,20,4.31,3696,86.2
Downtown Core,Bugis,food,20,4.28,97862,85.6
Downtown Core,Bugis,shopping,20,4.21,113026,84.2
Downtown Core,Bugis,recreation,20,4.375,6468,87.5
Downtown Core,Bugis,nature,20,4.485,34018,89.7
Downtown Core,Cecil,education,20,4.545,3778,90.9
Downtown Core,Cecil,transport,20,4.06,2049,81.2
Downtown Core,Cecil,food,20,4.285,124390,85.7
Downtown Core,Cecil,shopping,20,4.225,149289,84.5
Downtown Core,Cecil,recreation,20,4.465,5312,89.3
Downtown Core,Cecil,nature,20,4.28,26480,85.6
Downtown Core,Central Subzone,education,20,4.462,2761,89.24
Downtown Core,Central Subzone,transport,20,4.32,1583,86.4
Downtown Core,Central Subzone,food,20,4.275,132149,85.5
Downtown Core,Central Subzone,shopping,20,4.12,168074,82.4
Downtown Core,Central Subzone,recreation,20,4.47,4254,89.4
Downtown Core,Central Subzone,nature,20,4.48,219921,89.6
Downtown Core,City Hall,education,20,4.365,3307,87.3
Downtown Core,City Hall,transport,20,4.36,6286,87.2
Downtown Core,City Hall,food,20,4.13,135499,82.6
Downtown Core,City Hall,shopping,20,4.305,146818,86.1
Downtown Core,City Hall,recreation,20,4.33,5214,86.6
Downtown Core,City Hall,nature,20,4.475,185697,89.5
Downtown Core,Clifford Pier,education,20,4.6,3354,92.0
Downtown Core,Clifford Pier,transport,20,4.38,2782,87.6
Downtown Core,Clifford Pier,food,20,4.335,126015,86.7
Downtown Core,Clifford Pier,shopping,20,4.3,115672,86.0
Downtown Core,Clifford Pier,recreation,20,4.46,8952,89.2
Downtown Core,Clifford Pier,nature,20,4.51,188776,90.2
Downtown Core,Marina Centre,education,20,4.66,3477,93.2
Downtown Core,Marina Centre,transport,20,4.19,2651,83.8
Downtown Core,Marina Centre,food,20,4.23,124180,84.6
Downtown Core,Marina Centre,shopping,20,4.245,77866,84.9
Downtown Core,Marina Centre,recreation,20,4.49,7956,89.8
Downtown Core,Marina Centre,nature,20,4.495,215362,89.9
Downtown Core,Maxwell,education,20,4.605,3611,92.1
Downtown Core,Maxwell,transport,20,4.225,4332,84.5
Downtown Core,Maxwell,food,20,4.145,78128,82.9
Downtown Core,Maxwell,shopping,20,4.275,147251,85.5
Downtown Core,Maxwell,recreation,20,4.47,5157,89.4
Downtown Core,Maxwell,nature,20,4.455,29030,89.1
Downtown Core,Nicoll,education,20,4.658,3534,93.16
Downtown Core,Nicoll,transport,20,4.115,870,82.3
Downtown Core,Nicoll,food,20,4.27,129335,85.4
Downtown Core,Nicoll,shopping,20,4.2,126529,84.0
Downtown Core,Nicoll,recreation,20,4.385,6748,87.7
Downtown Core,Nicoll,nature,20,4.485,186010,89.7
Downtown Core,Phillip,education,20,4.6,3182,92.0
Downtown Core,Phillip,transport,20,4.295,1275,85.9
Downtown Core,Phillip,food,20,4.255,122674,85.1
Downtown Core,Phillip,shopping,20,4.365,135838,87.3
Downtown Core,Phillip,recreation,20,4.31,8404,86.2
Downtown Core,Phillip,nature,20,4.44,25800,88.8
Downtown Core,Raffles Place,education,20,4.558,2794,91.16
Downtown Core,Raffles Place,transport,20,4.44,3039,88.8
Downtown Core,Raffles Place,food,20,4.345,99226,86.9
Downtown Core,Raffles Place,shopping,20,4.215,103741,84.3
Downtown Core,Raffles Place,recreation,20,4.53,7867,90.6
Downtown Core,Raffles Place,nature,20,4.51,27634,90.2
Downtown Core,Tanjong Pagar,education,20,4.541,2595,90.82
Downtown Core,Tanjong Pagar,transport,20,4.04,1743,80.8
Downtown Core,Tanjong Pagar,food,20,4.275,97946,85.5
Downtown Core,Tanjong Pagar,shopping,20,4.195,56554,83.9
Downtown Core,Tanjong Pagar,recreation,20,4.49,5890,89.8
Downtown Core,Tanjong Pagar,nature,20,4.495,189436,89.9
Geylang,Aljunied,education,20,4.574,4030,91.48
Geylang,Aljunied,transport,20,4.3,2022,86.0
Geylang,Aljunied,food,20,4.255,105632,85.1
Geylang,Aljunied,shopping,20,4.255,104147,85.1
